student_id,dat_1_en,dat_2_en,dat_3_en,dat_4_en,dat_5_en,dat_6_en,dat_7_en,dat_8_en,dat_9_en,dat_10_en,sex_en,ethnicity_en,province_en,major_en,college_en,admission_batch_en,candidate_type_en,foreign_language_en
254240120,banana,schoolbag,rubber,boat,hat,cup,keyboard,cellphone,bracelet,cat,female,Hui,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240123,mountain,schoolbag,clothes,snack,car,pencil,table,land,puppy,redflag,female,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240125,season,economy,cloud,weather,scenery,seasons,world,peace,success,individual,female,Miao,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240127,engineering,invincible,armor,brilliance,success,cloud,fortune,comeback,override,galaxy,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240128,rocket,rubberband,microscope,analects,ai,karst,banana,zither,dancing,insulin,female,Dong,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240129,computer,chair,book,airconditioner,waterheater,paper,satellite,pen,rocket,rubberband,female,Miao,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240132,shoes,cellphone,chopsticks,television,radio,sofa,underpass,headphones,fertilizer,microphone,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240134,torch,certificate,spaceship,strawberry,computer,road,lollipop,train,bicycle,rubberband,female,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240136,running,refill,banana,radish,headphones,hair,schoolbag,photo,achievement,button,female,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240137,post,weathervane,style,breeze,scenery,picture,map,place,footsteps,location,female,Buyi,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240141,music,yangtze,backpack,textbook,actor,work,sunshine,pet,grain,olfaction,female,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254240143,innovation,development,assault,banana,vegetable,erudite,life,brothers,space,trees,male,Han,Guizhou,Intelligent Medical Engineering,Intelligent Information Engineering College,Second-batch Undergraduate,Autumn Unified Exam,English
254340107,future,youth,dreamland,house,red,vitality,vitality,world,peace,technology,female,Buyi,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340108,omen,wellbeing,solid,peace,enthusiasm,universal,unknown,disguise,explore,use,female,Buyi,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340110,interstellar,notebook,airplane,orbit,racket,school,bookmark,ledger,nebula,transmitter,female,Han,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340111,firmament,labrador,ruble,raccoon,milu,ostrich,corona,crescent,sky,leyline,male,Buyi,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340114,fish,fan,lever,ring,bag,hairpin,timer,book,extinguisher,sky,female,Han,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340121,shoes,light,notebook,notebook,computer,camera,boot,hazy,orbit,college,female,Han,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340124,grass,sky,sun,floret,daytime,sleep,finger,wall,blackboard,branch,female,Yi,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340129,building,sky,banana,camera,yogurt,strait,wig,orange,bittermelon,jade,female,Tujia,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340131,book,train,life,cola,aisle,flag,plaza,course,toy,animal,female,Han,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340133,east,shape,easterly,house,shoes,bloodstain,rim,chess,collar,necklace,female,Han,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340135,potato,soil,broom,skirt,salt,grape,subject,experiment,light,horn,female,Han,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340136,dog,journalist,music,student,classroom,teacher,masses,snail,restaurant,doctor,female,Han,Guizhou,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340138,alarm,stamp,book,pencil,piano,guitar,egg,sofa,bread,lamp,female,Han,Chongqing,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340147,cloud,lakewater,flower,storm,flood,nature,flame,skyscraper,rainbow,volcano,male,Han,Shandong,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254340148,hotel,room,car,mountain,redflag,airconditioner,magma,sandstorm,flower,tiger,male,Han,Shandong,Broadcasting & Hosting Arts,Public Administration College,Arts/PE Undergraduate,Autumn Unified Exam,English
254440101,mermaid,ocean,vacation,flower,hotpot,star,snowflake,wildcat,milktea,snowman,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440102,game,pomegranate,salt,copybook,stele,couplet,barbecue,meeting,nightmarket,springtime,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440105,forte,rag,proof,food,medicine,medicine,clinical,medicine,nursing,firearms,male,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440107,manicure,piano,durian,hanger,backpack,doll,foundation,lipstick,hair,mathematics,female,Gelao,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440108,money,books,pen,banana,culture,hammer,tribe,bone,stream,ink,male,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440109,watermelon,bulb,compass,brush,sweat,stairs,runway,ladder,glasses,backpack,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440110,boy,cellphone,text,teacher,pet,hair,trees,rubber,airplane,tower,male,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440111,tree,lamp,contacts,stone,rubber,glass,schoolbag,plastic,synthetics,cotton,female,Miao,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440112,step,umbrella,tree,cloud,tomato,curtain,bedsheet,stone,glass,plastic,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440113,firearms,medicine,nonsense,proof,system,legality,water,task,resource,method,male,Yi,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440114,pineapple,frog,notebook,cake,armor,soil,photo,booklet,drawer,knife,male,Yi,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440115,bed,nailpolish,runway,umbrella,house,hardhat,mountain,bridge,contacts,car,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440116,suitcase,chopsticks,mask,raft,pencil,petal,chip,sickle,trashcan,kneepad,male,Buyi,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440117,corn,shoes,spareribs,bread,milk,boat,carrier,airplane,navy,airforce,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440120,sky,basketball,seabed,lyrics,sport,travel,fruit,clothes,house,blood,male,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440122,milktea,cola,brush,rack,television,remote,runway,sneakers,cellphone,banana,female,Buyi,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440123,hair,running,backpack,box,guohua,color,write,ink,luggage,button,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440125,hair,series,rice,sleep,talk,raise,drama,mantou,scratch,hydrate,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440127,cabbage,beer,radish,water,rabbit,cat,person,pig,bear,bird,male,Gelao,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
254440128,rocket,wall,apple,submarine,wheelchair,temple,monkey,machinery,forest,ocean,male,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440129,gale,muffler,infrared,ultraviolet,airbag,wall,bulletproof,nightvision,thermograph,smokescreen,male,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440130,glasses,eye,typhoon,lamp,refrigerator,suitcase,toothbrush,scissors,towel,towel,female,Miao,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440131,banana,strawberry,garlic,pear,lawn,rice,coil,grape,watermelon,pineapple,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440132,umbrella,table,cup,pants,wristwatch,rubberband,couplet,light,ricepaper,mask,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440133,banana,hairpin,bracelet,gourd,cellphone,computer,stud,seat,book,wall,female,Gelao,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440134,tank,grass,firearms,airplane,clothes,airconditioner,glasses,pork,drink,wallet,male,Buyi,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440137,safety,cellphone,market,supermarket,fruit,vegetable,ingredient,staple,apple,watermelon,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440138,durian,seashell,cat,cicada,clotheshorse,paint,coconut,ocean,springhead,boat,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440139,source,hair,car,lighter,ore,wood,scanner,alcohol,gallbladder,soda,male,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440140,tears,hair,runway,fabric,space,alien,timber,dinner,glass,ink,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440141,highway,car,apple,camera,brush,soap,trashcan,notebook,medicine,house,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440143,grave,soymilk,cellphone,chopsticks,books,gravitation,draft,notes,picture,album,male,Tujia,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440144,fruit,start,milk,homecoming,life,toothache,welfare,packet,midautumn,bootcamp,female,Buyi,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440145,tool,animal,book,portrait,portrayal,school,clothes,truth,imagine,cup,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440146,car,livestock,ocean,tree,mountain,flower,cloud,stream,cookie,cake,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440147,convenient,economical,efficiency,persistence,extensiveness,authoritativeness,flexibility,timeliness,quick,precision,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440149,stud,dye,bread,milk,banana,shoes,skincare,rocket,radio,syringe,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440150,milktea,hotpot,blaze,notebook,airplane,glasses,earring,clothes,tablet,cellphone,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440151,running,grassland,weapon,attention,lawn,pole,flower,milk,step,flag,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440153,airplane,pineapple,book,curtain,piano,shirt,eye,cellphone,cup,letter,female,Buyi,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440154,building,car,jacket,runway,cuttingboard,book,airconditioner,umbrella,bracelet,sofa,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440155,orchid,land,mountains,coral,runway,window,starscape,ocean,environment,gold,female,Miao,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440156,future,sky,paper,wallet,nation,school,doctor,classroom,role,thought,male,Chuanqing,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
254440157,cheese,apple,reading,write,runway,jumprope,cherry,food,chess,dance,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440158,soymilk,hat,apple,cup,toothbrush,mirror,desk,pen,shoe,tshirt,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,English
254440159,happy,pain,fruit,icecube,cheese,overcast,daytime,mountain,mungbean,ocean,female,Han,Guizhou,Chinese Pharmacy,Basic Medicine College,Second-batch Undergraduate,Autumn Unified Exam,Japanese
