index,source,subset,collection_date,word_1,word_2,word_3,word_4,word_5,word_6,word_7,word_8,word_9,word_10,word_dat_score,word_dropped,cue_model_name,cue_1,cue_2,cue_3,cue_4,cue_5,cue_6,cue_7,cue_8,cue_9,cue_10,cue_dat_score,cue_dropped,augment_1,augment_2,augment_3,augment_4,augment_5,augment_6,augment_7,augment_8,augment_9,augment_10,augment_dat_score,augment_dropped,demo_age,demo_gender,demo_country,demo_region,demo_ethnicity,demo_education,demo_major,demo_english_comfort,demo_program_type,demo_multilingual,extra_json
zunyi2024_240150828,zunyi2024,dat,2024-11-19 0:00:00,belly,sky,cash,dictionary,coefficient,landmine,acetate,assassin,butterfly,parsley,92.931378,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""452.0"", ""usetime"": ""153.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240150829,zunyi2024,dat,2024-11-19 0:00:00,computer,sky,rocket,cruller,doll,nail,rose,country,villa,ocean,84.959358,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""487.0"", ""usetime"": ""90.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240150838,zunyi2024,dat,2024-11-19 0:00:00,airplane,life,work,food,happiness,friend,tourism,animal,toy,money,69.476217,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""459.0"", ""usetime"": ""137.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240150843,zunyi2024,dat,2024-11-19 0:00:00,time,time,fate,years,youth,air,politeness,nightlight,moon,scenery,83.913982,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""471.0"", ""usetime"": ""139.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240550108,zunyi2024,dat,2024-11-19 0:00:00,convenience,beauty,value,cost,bargain,ugliness,enormity,heaviness,leniency,warmth,72.99304,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""541.116209"", ""usetime"": ""103.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240550238,zunyi2024,dat,2024-11-19 0:00:00,fighter,renovator,supercar,ceramics,potato,gendarme,house,bamboo,bracelet,gold,92.447871,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""541.121208"", ""usetime"": ""109.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750101,zunyi2024,dat,2024-11-19 0:00:00,television,telephone,computer,backpack,earring,necklace,posture,chair,table,bracelet,80.461258,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""490.0"", ""usetime"": ""132.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750111,zunyi2024,dat,2024-11-19 0:00:00,pen,spaceship,flower,fish,soil,table,doll,bowl,cloth,paper,78.883862,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""507.920905"", ""usetime"": ""94.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750121,zunyi2024,dat,2024-11-19 0:00:00,bucket,scissors,apple,board,hat,rabbit,camera,mattress,tire,cane,75.516367,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Other,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""496.0"", ""usetime"": ""98.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750127,zunyi2024,dat,2024-11-19 0:00:00,universe,hunk,life,fighter,floor,chicken,sound,rain,psychology,luggage,79.985946,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Other,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""488.0"", ""usetime"": ""116.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750143,zunyi2024,dat,2024-11-19 0:00:00,sky,wok,bed,car,galaxy,doctor,cave,soil,reservoir,railway,80.70159,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""549.0"", ""usetime"": ""99.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750144,zunyi2024,dat,2024-11-19 0:00:00,world,senior,bamboo,wilderness,biscuit,rebar,spaceship,bomb,cultivation,bicycle,87.942475,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""483.0"", ""usetime"": ""89.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750147,zunyi2024,dat,2024-11-19 0:00:00,bun,rocket,forest,extinguisher,lightbulb,bullet,smokescreen,car,envelope,textbook,84.470767,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""515.0"", ""usetime"": ""84.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750148,zunyi2024,dat,2024-11-19 0:00:00,cloud,intersection,splash,stone,insect,house,bookshelf,carriage,lightning,lobster,81.804103,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""536.0"", ""usetime"": ""137.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750149,zunyi2024,dat,2024-11-19 0:00:00,umbrella,dog,sugar,spaceship,phlegm,ghost,windmill,rainbow,whale,stream,84.318894,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""512.926611"", ""usetime"": ""90.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750203,zunyi2024,dat,2024-11-19 0:00:00,,avenue,midsummer,cicada,youth,heartbeat,wasteland,sun,soaring,time,82.934219,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""521.0"", ""usetime"": ""99.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750212,zunyi2024,dat,2024-11-19 0:00:00,chair,mountain,window,sky,time,car,handcraft,coffee,flame,dormitory,78.550351,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""491.0"", ""usetime"": ""90.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750214,zunyi2024,dat,2024-11-19 0:00:00,sun,tree,car,road,school,crosswalk,bird,apple,house,sky,72.413105,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""487.0"", ""usetime"": ""130.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750218,zunyi2024,dat,2024-11-19 0:00:00,beverage,board,video,training,gift,gold,bag,aromatherapy,manicure,joke,77.411461,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""534.0"", ""usetime"": ""101.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750222,zunyi2024,dat,2024-11-19 0:00:00,lemon,grove,simulation,animal,leaf,station,child,rocket,world,space,81.255293,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""485.0"", ""usetime"": ""182.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750227,zunyi2024,dat,2024-11-19 0:00:00,cloud,tree,candle,cabin,street,sunlight,river,grassland,mountains,sky,72.458118,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""502.0"", ""usetime"": ""96.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750231,zunyi2024,dat,2024-11-19 0:00:00,gelato,cream,spaceship,airplane,sky,turtle,insect,chopsticks,cuisine,world,76.42895,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""511.0"", ""usetime"": ""143.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750233,zunyi2024,dat,2024-11-19 0:00:00,hare,cave,candy,cloud,speaker,spectacles,beach,flagpole,sun,telephone,85.437047,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""485.0"", ""usetime"": ""133.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240750244,zunyi2024,dat,2024-11-19 0:00:00,dream,cloud,image,tank,piano,carrot,software,river,animal,writing,82.332265,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""533.0"", ""usetime"": ""86.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840101,zunyi2024,dat,2024-11-19 0:00:00,flower,deer,basket,mountains,ocean,sunset,light,writing,clock,coin,68.263096,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""418.0"", ""usetime"": ""156.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840103,zunyi2024,dat,2024-11-19 0:00:00,refrigerator,tennis,cake,carrier,cupboard,panda,sauce,washer,hibiscus,steel,79.315156,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""419.0"", ""usetime"": ""145.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840104,zunyi2024,dat,2024-11-19 0:00:00,stockings,rice,cloud,university,pond,swan,extinguisher,wood,concrete,window,84.0675,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""420.0"", ""usetime"": ""125.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840111,zunyi2024,dat,2024-11-19 0:00:00,mango,airplane,camera,spaceship,alien,dragon,lotus,tiger,immortal,ghost,75.888455,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""421.0"", ""usetime"": ""99.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840112,zunyi2024,dat,2024-11-19 0:00:00,drama,spoon,rocket,boss,debate,slippers,rice,napkin,pen,router,85.164016,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""422.0"", ""usetime"": ""123.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840202,zunyi2024,dat,2024-11-19 0:00:00,backpack,pigment,tree,school,cup,quilt,clothes,sketchpad,book,pen,78.977376,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""419.0"", ""usetime"": ""114.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840207,zunyi2024,dat,2024-11-19 0:00:00,waterfall,hotpot,flowers,castle,sky,airplane,forest,gun,book,computer,76.747686,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""420.0"", ""usetime"": ""82.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840212,zunyi2024,dat,2024-11-19 0:00:00,railway,lightning,rocket,flood,island,swimming,guitar,computer,mattress,manicure,79.005897,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""422.0"", ""usetime"": ""105.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840225,zunyi2024,dat,2024-11-19 0:00:00,apple,flower,tree,cabbage,bamboo,river,forest,lipstick,rabbit,star,62.771183,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""427.0"", ""usetime"": ""105.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840305,zunyi2024,dat,2024-11-19 0:00:00,cake,mango,airplane,rice,water,humanity,alien,sweet,,lover,75.471348,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""420.0"", ""usetime"": ""148.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840312,zunyi2024,dat,2024-11-19 0:00:00,axe,scalpel,tweezers,windbreaker,rod,yacht,scissors,ski,parachute,skateboard,76.900446,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""421.0"", ""usetime"": ""79.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840315,zunyi2024,dat,2024-11-19 0:00:00,house,car,family,lover,career,family,dream,bravery,effort,confidence,70.942962,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""423.0"", ""usetime"": ""125.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240840435,zunyi2024,dat,2024-11-19 0:00:00,bank,airplane,apple,tree,textbook,puppy,grass,restaurant,fuel,screen,77.99769,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""431.0"", ""usetime"": ""177.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940101,zunyi2024,dat,2024-11-19 0:00:00,seed,watermelon,elephant,television,alarm,lightbulb,bench,hair,balloon,courier,85.70624,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""419.0"", ""usetime"": ""172.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940105,zunyi2024,dat,2024-11-19 0:00:00,bun,backpack,bicycle,shuttlecock,sun,color,skirt,experiment,shopping,date,81.174368,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""421.0"", ""usetime"": ""131.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940106,zunyi2024,dat,2024-11-19 0:00:00,spaceship,apple,pen,boiler,ship,car,airplane,computer,moon,land,76.410723,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""422.0"", ""usetime"": ""137.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940107,zunyi2024,dat,2024-11-19 0:00:00,rocket,traitor,soy,,computer,telephone,network,television,person,teacher,83.338898,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""422.0"", ""usetime"": ""106.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940109,zunyi2024,dat,2024-11-19 0:00:00,meal,singing,happiness,happiness,success,day,directness,goodbye,awakening,sadness,74.02097,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Medical,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""423.0"", ""usetime"": ""137.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940118,zunyi2024,dat,2024-11-19 0:00:00,giggle,lizard,lion,bag,doctor,sausage,sleep,dismissal,annoyance,child,77.305722,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Other,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""437.0"", ""usetime"": ""135.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940125,zunyi2024,dat,2024-11-19 0:00:00,television,bed,computer,friend,relative,family,wardrobe,letter,number,name,74.047309,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Other,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""465.0"", ""usetime"": ""193.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940148,zunyi2024,dat,2024-11-19 0:00:00,sky,desk,plate,spectacles,suit,computer,cooler,airplane,coin,water,77.015615,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Other,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""471.0"", ""usetime"": ""193.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940157,zunyi2024,dat,2024-11-19 0:00:00,cosmetics,intelligence,career,drama,romance,clown,school,time,exam,study,77.508229,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Other,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""477.0"", ""usetime"": ""84.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940159,zunyi2024,dat,2024-11-19 0:00:00,book,classroom,camera,telephone,shoe,clothes,basketball,table,broadcast,athletics,77.361596,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Other,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""479.0"", ""usetime"": ""70.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_240940160,zunyi2024,dat,2024-11-19 0:00:00,rank,book,knowledge,war,seat,school,fruit,rocket,missile,tank,78.66559,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,male,China,Asia,Asian,Bachelor's degree,Other,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""489.0"", ""usetime"": ""97.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_241340105,zunyi2024,dat,2024-11-19 0:00:00,house,name,shoe,book,book,pen,computer,telephone,charger,bed,74.606061,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Other,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""423.0"", ""usetime"": ""76.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_241340107,zunyi2024,dat,2024-11-19 0:00:00,flame,poison,earth,machine,people,revolution,hound,life,marriage,country,75.25326,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Arts and Humanities,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""484.0"", ""usetime"": ""129.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_241340117,zunyi2024,dat,2024-11-19 0:00:00,freedom,money,life,future,dream,health,happiness,happiness,worth,pleasure,54.046345,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Arts and Humanities,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""474.0"", ""usetime"": ""816.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_241340118,zunyi2024,dat,2024-11-19 0:00:00,school,forest,rocket,father,friend,park,spouses,animal,music,mathematics,74.595845,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Arts and Humanities,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""473.0"", ""usetime"": ""121.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_241340131,zunyi2024,dat,2024-11-19 0:00:00,egg,scenery,bread,airplane,tree,ruler,computer,shoe,tissue,pen,80.074239,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Arts and Humanities,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""421.0"", ""usetime"": ""112.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
zunyi2024_241340133,zunyi2024,dat,2024-11-19 0:00:00,banana,milk,truck,playground,comb,cup,pillow,pants,strawberry,books,75.800037,0,,,,,,,,,,,,,,,,,,,,,,,,,,young,female,China,Asia,Asian,Bachelor's degree,Arts and Humanities,,,,"{""intelligence"": ""Human"", ""mandarin"": ""False"", ""college entrance score"": ""472.0"", ""usetime"": ""123.0"", ""CollectionDate"": ""2024-11-19 0:00:00""}"
