model_name,batch,temperature,source_file,dat_score,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,53.6735447,water,happiness,chair,thunder,mathematics,butterfly,justice,sandwich,shadow,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.76840356,water,happiness,mountain,clock,music,butterfly,thunder,bread,shadow,friendship
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.92089194,water,happiness,mountain,clock,friendship,butterfly,thunder,bread,shadow,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.13644318,water,happiness,chair,mountain,music,butterfly,thunder,bread,shadow,friendship
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,46.41864025,water,happiness,mountain,book,music,friendship,hammer,dream,butterfly,thunder
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.92089194,water,happiness,mountain,clock,friendship,butterfly,thunder,bread,shadow,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,45.00174936,water,mountain,happiness,book,elephant,music,shadow,bread,storm,memory
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.32672529,water,happiness,mountain,clock,butterfly,thunder,book,friendship,shadow,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.20458315,water,happiness,mountain,computer,butterfly,music,anger,sandwich,cloud,friendship
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,50.94200075,tree,emotion,hammer,ocean,music,shadow,bread,memory,lightning,pillow
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.13644318,water,happiness,chair,mountain,music,butterfly,thunder,bread,shadow,friendship
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.53783964,water,freedom,hammer,elephant,music,mountain,anger,book,fire,dream
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,41.51850465,water,happiness,mountain,book,music,friendship,fire,dream,bicycle,laughter
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,41.51850465,water,happiness,mountain,book,music,fire,friendship,chair,dream,butterfly
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,41.51850465,water,happiness,mountain,book,music,fire,friendship,table,dream,butterfly
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.92089194,water,happiness,mountain,clock,friendship,butterfly,thunder,bread,shadow,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.1172213,water,mountain,happiness,book,tiger,music,hammer,cloud,friendship,bicycle
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,46.29453809,water,mountain,happiness,book,elephant,music,thunder,bread,shadow,friendship
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.45772088,water,mountain,happiness,book,thunder,butterfly,memory,diamond,shadow,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,50.22320387,book,mountain,happiness,bicycle,thunder,bread,shadow,ocean,memory,butterfly
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,55.55032577,tree,emotion,sandwich,mathematics,cloud,hammer,music,butterfly,ocean,laughter
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.21906646,tree,happiness,computer,ocean,sandwich,music,shadow,friendship,bicycle,thunder
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,51.67282993,water,happiness,mountain,bicycle,music,sandwich,cloud,friendship,hammer,dream
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.78239454,water,mountain,happiness,book,elephant,thunder,kitchen,dream,mirror,friendship
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.21906646,tree,happiness,computer,ocean,sandwich,music,shadow,friendship,bicycle,thunder
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.78239454,water,mountain,happiness,book,elephant,thunder,kitchen,shadow,music,diamond
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,56.96758926,tree,emotion,bicycle,thunder,sandwich,mathematics,shadow,ocean,laughter,mirror
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,41.51850465,water,happiness,mountain,book,music,fire,friendship,table,cloud,dream
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,41.51850465,water,happiness,mountain,book,music,fire,friendship,table,dream,butterfly
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.66511045,water,happiness,mountain,music,butterfly,thunder,friendship,mirror,bread,shadow
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,46.85444576,water,happiness,mountain,book,thunder,friendship,butterfly,music,shadow,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,46.96451242,water,happiness,mountain,book,music,butterfly,thunder,friendship,mirror,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,53.39660186,water,happiness,chair,thunder,mathematics,butterfly,anger,mountain,book,sandwich
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.45772088,water,happiness,mountain,book,thunder,butterfly,memory,kitchen,shadow,laughter
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.25973429,water,happiness,mountain,computer,butterfly,music,chair,thunder,friendship,apple
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,56.29743331,water,happiness,bicycle,thunder,mathematics,sandwich,shadow,memory,crystal,laughter
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,56.94859633,ocean,butterfly,mathematics,sandwich,laughter,mountain,clock,friendship,thunder,bicycle
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.32672529,water,happiness,mountain,clock,butterfly,thunder,book,friendship,shadow,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.66511045,water,happiness,mountain,music,butterfly,thunder,friendship,mirror,bread,shadow
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,53.6735447,water,happiness,chair,thunder,mathematics,butterfly,justice,sandwich,galaxy,friendship
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,55.92970707,water,happiness,chair,thunder,mathematics,butterfly,sandwich,memory,mountain,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.62405637,water,happiness,mountain,computer,butterfly,thunder,friendship,sandwich,mirror,dream
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,56.96758926,tree,emotion,bicycle,thunder,sandwich,mathematics,shadow,ocean,laughter,mirror
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,41.51850465,water,happiness,mountain,book,music,fire,friendship,chair,dream,apple
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,45.00525894,water,mountain,happiness,book,tiger,music,shadow,bread,storm,memory
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,56.29743331,water,happiness,bicycle,thunder,mathematics,sandwich,shadow,memory,forest,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.32672529,water,happiness,mountain,clock,butterfly,thunder,book,shadow,laughter,stone
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.45772088,water,mountain,happiness,book,thunder,butterfly,memory,diamond,shadow,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,44.27602717,water,happiness,chair,mountain,music,fire,friendship,book,storm,chocolate
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,46.96451242,water,happiness,mountain,book,music,butterfly,thunder,friendship,mirror,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,56.29743331,water,happiness,bicycle,thunder,mathematics,sandwich,shadow,friendship,telescope,butterfly
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.92089194,water,happiness,mountain,clock,friendship,butterfly,thunder,bread,shadow,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,44.36619574,water,happiness,mountain,book,music,friendship,chair,storm,memory,flower
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,50.33489553,water,mountain,happiness,book,elephant,thunder,sandwich,mirror,friendship,bicycle
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,50.63595641,water,happiness,chair,music,cloud,justice,hammer,dream,fire,book
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,41.51850465,water,happiness,mountain,book,music,fire,friendship,chair,dream,butterfly
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.78239454,water,mountain,happiness,book,elephant,thunder,kitchen,friendship,bicycle,dream
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,50.41017245,water,happiness,mountain,bicycle,music,sandwich,friendship,mirror,storm,book
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,54.90126895,water,happiness,chair,thunder,mathematics,butterfly,bread,shadow,music,telescope
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.2229627,water,mountain,happiness,book,thunder,butterfly,justice,sandwich,mirror,sleep
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,41.51850465,water,happiness,mountain,book,music,fire,friendship,table,dream,butterfly
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,41.51850465,water,happiness,mountain,book,music,fire,friendship,chair,dream,apple
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.45772088,water,happiness,mountain,book,thunder,butterfly,memory,chair,shadow,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,56.20736946,water,freedom,bicycle,thunder,mathematics,sandwich,emotion,mirror,forest,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,50.93210529,water,happiness,mountain,clock,butterfly,thunder,bread,shadow,music,carpet
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.21315042,water,happiness,mountain,clock,butterfly,music,anger,bread,shadow,friendship
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.92089194,water,happiness,mountain,clock,butterfly,thunder,friendship,sandwich,shadow,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,55.92970707,water,happiness,chair,thunder,mathematics,butterfly,sandwich,shadow,music,hospital
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,47.78239454,water,mountain,happiness,book,elephant,thunder,kitchen,dream,shadow,music
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,46.96451242,water,happiness,mountain,book,music,butterfly,thunder,friendship,mirror,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,46.99525001,water,happiness,mountain,book,music,anger,butterfly,thunder,friendship,shadow
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,48.32672529,water,happiness,mountain,clock,butterfly,thunder,book,friendship,mirror,bread
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,56.29743331,water,happiness,bicycle,thunder,mathematics,sandwich,shadow,memory,diamond,laughter
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,55.92970707,water,happiness,chair,thunder,mathematics,butterfly,sandwich,mirror,freedom,volcano
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,49.21315042,water,happiness,mountain,clock,music,butterfly,anger,bread,shadow,friendship
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,56.96758926,tree,emotion,bicycle,thunder,sandwich,mathematics,shadow,ocean,laughter,crystal
Claude-Sonnet-4,new_2025,0.5,new_machine_baseline.csv,52.29626365,water,happiness,chair,thunder,mathematics,butterfly,memory,sandwich,galaxy,friendship
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,42.58015645,dog,tree,joy,hammer,water,time,bread,mountain,song,star
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,43.14974921,tree,mountain,ocean,car,book,music,happiness,star,shoe,cloud
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,42.75302051,apple,chair,love,mountain,book,happiness,tree,water,dream,shoe
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,39.15359803,tree,book,love,river,chair,time,flower,cloud,music,ocean
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,46.3595293,ocean,love,hammer,dream,flower,fear,bicycle,time,cloud,music
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,44.14741447,apple,mountain,book,happiness,ocean,chair,dream,tree,music,river
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,44.6492597,tree,happiness,apple,chair,time,elephant,mountain,music,ocean,book
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,35.85795308,tree,car,love,water,book,mountain,idea,chair,cloud,happiness
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,46.50946723,apple,elephant,chair,love,mountain,ocean,happiness,tree,car,dream
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,44.39481842,mountain,computer,river,table,idea,cloud,shoe,music,ocean,pencil
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,42.62783369,apple,dog,happiness,fire,table,freedom,car,flower,hand,rain
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,46.95382955,elephant,mountain,hammer,cloud,love,river,book,freedom,apple,ocean
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,52.43107193,mountain,bicycle,happiness,banana,elephant,painting,thunder,spoon,dream,volcano
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,54.01273191,elephant,hammer,happiness,ocean,pencil,dream,volcano,mirror,justice,butterfly
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,41.40211674,tree,car,love,apple,mountain,book,happiness,river,chair,dream
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,47.73581336,apple,mountain,love,hammer,elephant,cloud,book,freedom,river,chair
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,35.45176587,dog,apple,love,chair,water,hand,day,tree,book,cloud
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,40.1041271,tree,car,apple,love,water,shoe,house,dog,book,cloud
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,37.91788238,tree,car,love,book,ocean,idea,chair,cloud,music,river
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,39.53933348,book,happiness,tree,car,music,flower,dream,shoe,cloud,idea
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,41.84280305,tree,chair,love,apple,mountain,book,water,car,time,bird
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,50.55368013,elephant,bread,table,freedom,river,pencil,joy,ship,flower,clock
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,45.15197672,apple,mountain,chair,love,river,book,cloud,dream,elephant,flower
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,44.31648178,apple,mountain,happiness,chair,ocean,dream,tree,clock,wind,friendship
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,45.62670127,dog,tree,chair,love,apple,river,cloud,book,happiness,mountain
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,43.8569799,elephant,apple,joy,chair,water,book,dream,tree,music,star
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,47.3911326,mountain,elephant,apple,chair,love,cloud,song,shadow,bridge,whisper
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,41.43987887,apple,mountain,book,love,car,ocean,tree,music,happiness,clock
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,37.4667041,tree,book,love,car,ocean,idea,flower,music,mountain,dream
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,38.19005313,dog,apple,tree,love,chair,time,water,book,music,star
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,39.43044458,elephant,apple,love,chair,mountain,hand,day,car,water,dream
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,37.66659042,apple,love,chair,time,river,book,dream,tree,music,ocean
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,39.58256627,dog,tree,book,love,apple,car,water,hammer,cloud,music
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,50.35769148,elephant,flower,bread,happiness,table,rain,hammer,shoe,freedom,wood
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,43.53935624,book,dog,apple,car,water,love,hammer,heart,cloud,music
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,47.07319264,apple,elephant,chair,love,hammer,tree,car,shirt,happiness,water
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,40.66605064,tree,car,love,mountain,book,happiness,river,chair,dream,apple
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,46.9301382,elephant,mountain,book,happiness,ocean,flower,clock,dream,volcano,music
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,45.36809485,apple,chair,dream,flower,happiness,mountain,music,river,stone,water
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,41.38952547,dog,apple,chair,love,water,car,tree,music,house,cloud
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,43.14974921,tree,ocean,mountain,book,music,happiness,car,flower,star,dream
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,45.76631061,cat,flower,table,bread,happiness,fire,ocean,moon,idea,rock
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,43.69388949,tree,book,happiness,river,car,music,ocean,shoe,dream,star
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,40.65992998,tree,mountain,book,happiness,river,car,idea,cloud,star,music
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,40.29660844,tree,chair,love,river,book,time,cloud,shoe,dream,stone
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,34.17910941,tree,love,chair,time,book,cloud,idea,river,music,dream
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,42.90002487,apple,chair,love,mountain,car,tree,rain,time,hand,star
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,49.57408822,elephant,pizza,table,anger,storm,pencil,time,flower,bicycle,painting
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,42.68766343,apple,mountain,happiness,car,ocean,book,dream,tree,music,star
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,41.40766022,tree,car,book,love,mountain,river,chair,happiness,ocean,time
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,37.33326837,tree,mountain,love,book,ocean,star,music,river,dream,bridge
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,42.40677142,dog,apple,love,chair,water,book,mountain,happiness,car,tree
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,45.23260891,elephant,mountain,happiness,book,ocean,music,flower,clock,dream,star
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,45.86232989,dog,tree,car,love,bread,cloud,shoe,music,river,clock
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,50.23017015,apple,mountain,book,happiness,elephant,ocean,guitar,dream,flower,clock
Grok-Code-Fast,new_2025,0.5,new_machine_baseline.csv,42.3489744,tree,book,love,river,chair,happiness,flower,ocean,dream,cloud
