index,model_name,temperature,noun_0,noun_1,noun_2,noun_3,noun_4,noun_5,noun_6,noun_7,noun_8,noun_9,intelligence,dat_new,dat_old,prompt_big_category,prompt_sub_category
69f0d99f48d31c4607b1e0418c5653de.pickle,Llama4-Scout,1,cloud,guitar,restaurant,penguin,perfume,bicycle,library,volcano,microscope,pillow,LLMs,58.67801006,84.19198464,Baseline prompt,Baseline prompt
ed5019d6737271f3fc3f092b2511fb6d.pickle,Llama4-Scout,1,cloud,chair,river,book,mountain,music,kitchen,ocean,pillow,software,LLMs,46.38517775,77.14154368,Baseline prompt,Baseline prompt
e2b7f059ec0477b78a910f54d93dfe9e.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,perfume,snowflake,restaurant,kitten,piano,library,LLMs,59.63674234,83.04691207,Baseline prompt,Baseline prompt
a0d51e32ec70adbd3cb34352857feb14.pickle,Llama4-Scout,1,cloud,bicycle,pineapple,castle,neuron,perfume,harmonica,submarine,library,glacier,LLMs,70.13958974,89.21866343,Baseline prompt,Baseline prompt
00ebc76fd7bc99d09ec25483fc5037cd.pickle,Llama4-Scout,1,cloud,chair,bacteria,mountain,piano,sandwich,perfume,robot,library,frost,LLMs,61.52813647,84.7268031,Baseline prompt,Baseline prompt
d94201b54465dd5be21e0419e996b5d9.pickle,Llama4-Scout,1,cloud,chair,river,library,guitar,cookie,mountain,microscope,pillow,factory,LLMs,51.96417714,79.78941783,Baseline prompt,Baseline prompt
4954a94622b0a425aa2f01f36168d021.pickle,Llama4-Scout,1,cloud,chair,equation,onion,piano,storm,library,sandwich,galaxy,sculpture,LLMs,57.04391297,86.14618276,Baseline prompt,Baseline prompt
ffc91542e5d99dfdfa9b73d165e71ffa.pickle,Llama4-Scout,1,cloud,chair,ocean,smile,guitar,library,sandwich,storm,pillow,galaxy,LLMs,53.01251614,80.07670153,Baseline prompt,Baseline prompt
c8f41453e03954c100d1788acd201495.pickle,Llama4-Scout,1,cloud,chair,equation,strawberry,submarine,library,piano,snowflake,perfume,cemetery,LLMs,60.27530767,86.84438984,Baseline prompt,Baseline prompt
20fb25e96f9709cee40088cf4d301767.pickle,Llama4-Scout,1,cloud,chair,bacteria,piano,sandwich,ocean,library,bicycle,perfume,glacier,LLMs,55.91779174,81.99757168,Baseline prompt,Baseline prompt
0e96cd9bcb33d4b9c8f52c7a084060cf.pickle,Llama4-Scout,1,cloud,chair,river,pineapple,guitar,snowflake,perfume,submarine,library,pebble,LLMs,62.12200882,83.82178517,Baseline prompt,Baseline prompt
1b82c3e71718bbde9149a275c6e4ff6e.pickle,Llama4-Scout,1,cloud,guitar,restaurant,snowflake,perfume,submarine,pineapple,cathedral,bicycle,emotion,LLMs,64.33149207,85.60341233,Baseline prompt,Baseline prompt
b6a9ced5b8254cdeb3a300ef89162903.pickle,Llama4-Scout,1,cloud,bicycle,pineapple,castle,microphone,rabbit,pillow,harmonica,submarine,glacier,LLMs,60.7632989,81.53856181,Baseline prompt,Baseline prompt
2a652d76790581aaafc4b782de63c310.pickle,Llama4-Scout,1,cloud,chair,bacteria,guitar,snowflake,perfume,robot,library,sandwich,canyon,LLMs,63.63744528,86.52836153,Baseline prompt,Baseline prompt
649c785bd0d37e99db17cca83767dbe1.pickle,Llama4-Scout,1,cloud,chair,river,piano,cookie,forest,microscope,sock,freedom,volcano,LLMs,57.83574509,83.09332714,Baseline prompt,Baseline prompt
2b406ed9da771f92fd61546d3838aaff.pickle,Llama4-Scout,1,cloud,guitar,restaurant,whale,pillow,rectangle,fungus,bicycle,library,storm,LLMs,63.64853008,86.38011206,Baseline prompt,Baseline prompt
90f42bef0ec3cdf8a8fe2a9edc08f2f1.pickle,Llama4-Scout,1,cloud,guitar,restaurant,snowflake,perfume,bicycle,library,volcano,pineapple,kitten,LLMs,59.84440696,84.97421353,Baseline prompt,Baseline prompt
31f9745c3447eb2a72442eec751b0adc.pickle,Llama4-Scout,1,cloud,chair,ocean,idea,piano,sandwich,mountain,library,cat,engine,LLMs,49.73748492,76.05600067,Baseline prompt,Baseline prompt
e3e1e7d927943977882427b32f6324b1.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,library,kitten,mountain,piano,restaurant,perfume,LLMs,56.63082739,81.08690087,Baseline prompt,Baseline prompt
951aa725329e019c1ccbc34341eb339b.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,kitten,mountain,piano,perfume,sandwich,library,LLMs,58.06660582,80.34813173,Baseline prompt,Baseline prompt
f0da32a99a49d1dee24cd2213cfea67d.pickle,Llama4-Scout,1,cloud,chair,ocean,poem,bicycle,pineapple,library,kitten,mountain,piano,LLMs,55.71364785,82.06709239,Baseline prompt,Baseline prompt
7d6738dc46c3a6e4581cfa8555bc8795.pickle,Llama4-Scout,1,cloud,piano,sandwich,whale,temple,bicycle,frost,library,perfume,crater,LLMs,61.13909534,84.65885217,Baseline prompt,Baseline prompt
9a95707966c0dc374b7123d7b8bb0dfc.pickle,Llama4-Scout,1,cloud,chair,ocean,pineapple,bicycle,piano,snowflake,perfume,submarine,library,LLMs,58.42025809,80.61714748,Baseline prompt,Baseline prompt
60613dd83184255f7588e67e3b5ece8a.pickle,Llama4-Scout,1,cloud,chair,rabbit,piano,sandwich,ocean,library,bicycle,perfume,glacier,LLMs,52.93883283,79.97414518,Baseline prompt,Baseline prompt
f7a5ba2eb99c2c0336ac95786177f4e9.pickle,Llama4-Scout,1,cloud,chair,river,poem,computer,strawberry,mountain,piano,library,kitten,LLMs,53.36250364,79.23744509,Baseline prompt,Baseline prompt
bc2dc1ce2d41d2939df3794de7356225.pickle,Llama4-Scout,1,cloud,chair,river,book,mountain,apple,city,piano,wave,library,LLMs,45.12047381,75.70777662,Baseline prompt,Baseline prompt
0e86087082c2e8594b33cef425047fb4.pickle,Llama4-Scout,1,cloud,chair,flower,piano,snake,city,book,mountain,kitchen,perfume,LLMs,49.98788461,80.61935148,Baseline prompt,Baseline prompt
fc3dfe7bd786e416d9b3a4e989caa055.pickle,Llama4-Scout,1,cloud,chair,piano,restaurant,bicycle,butterfly,ocean,pillow,computer,mountain,LLMs,52.23170381,77.43429409,Baseline prompt,Baseline prompt
64fc3991b415d481612212a3e138484a.pickle,Llama4-Scout,1,cloud,chair,bacteria,piano,sandwich,ocean,library,bicycle,perfume,glacier,LLMs,55.91779174,81.99757168,Baseline prompt,Baseline prompt
36c97846f8fe41080b67d45e20adf868.pickle,Llama4-Scout,1,cloud,chair,river,guitar,cookie,library,volcano,kitten,perfume,glacier,LLMs,56.49958978,82.79917417,Baseline prompt,Baseline prompt
986eedbe13ef83b653f4b748c4e97dcd.pickle,Llama4-Scout,1,cloud,guitar,restaurant,snowflake,kitten,pillow,bicycle,perfume,canyon,library,LLMs,60.92398153,83.15638945,Baseline prompt,Baseline prompt
63798b7aca408d461ac6b9c964284690.pickle,Llama4-Scout,1,cloud,chair,river,cookie,guitar,library,frost,basket,flame,silence,LLMs,53.99452051,82.89790158,Baseline prompt,Baseline prompt
38428934d127e76e751d7761062156f7.pickle,Llama4-Scout,1,cloud,chair,pineapple,guitar,snowflake,perfume,volcano,kitten,locket,fungus,LLMs,63.33706204,83.33085723,Baseline prompt,Baseline prompt
ae7c763f178b519135159bb0d0be699d.pickle,Llama4-Scout,1,cloud,chair,bacteria,piano,snowflake,perfume,galaxy,bicycle,restaurant,emotion,LLMs,63.8328462,86.17845132,Baseline prompt,Baseline prompt
ff614f8bb8acaad2a43b58dc83bc0b27.pickle,Llama4-Scout,1,cloud,guitar,restaurant,antibody,carpet,glacier,kitten,parliament,sandbox,fragrance,LLMs,66.73695667,89.62773781,Baseline prompt,Baseline prompt
ff05c2dc5185e5ce0e0e6c9da4d2855e.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,perfume,volcano,piano,kitten,dictionary,ocean,LLMs,62.36547133,83.95278015,Baseline prompt,Baseline prompt
fd7f1955356c1e3de391a5e94ed4df7f.pickle,Llama4-Scout,1,cloud,chair,cookie,river,library,piano,kitten,mountain,perfume,microscope,LLMs,55.23778533,82.23267797,Baseline prompt,Baseline prompt
a83235c82ac9be9cb428153e99e653aa.pickle,Llama4-Scout,1,cloud,chair,ocean,library,piano,cookie,mountain,microscope,pillow,robot,LLMs,50.41540109,78.26409613,Baseline prompt,Baseline prompt
2f51df8e81e2a403439fee9eecfb772d.pickle,Llama4-Scout,1,cloud,guitar,restaurant,glacier,kitten,perfume,bicycle,library,hurricane,cookie,LLMs,63.92737606,85.92648001,Baseline prompt,Baseline prompt
7ed2601b714e8a8dc41a1e3a1ee5e503.pickle,Llama4-Scout,1,cloud,furniture,bacteria,piano,sandwich,galaxy,bicycle,perfume,snowflake,dictionary,LLMs,61.81517167,84.61167657,Baseline prompt,Baseline prompt
5e26072dee18874ae647e0f00cdba141.pickle,Llama4-Scout,1,cloud,guitar,pineapple,bicycle,library,pillow,river,submarine,cookie,temple,LLMs,58.97925355,83.08759501,Baseline prompt,Baseline prompt
db94c93f3f68401be4aba53fa884d1f4.pickle,Llama4-Scout,1,cloud,chair,river,library,pineapple,bicycle,pillow,storm,kitchen,galaxy,LLMs,55.66250059,80.32376138,Baseline prompt,Baseline prompt
66b23e45f30ccec6f93ca08f19f8ecce.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,library,snowflake,perfume,submarine,restaurant,pillow,LLMs,60.14293559,84.01098616,Baseline prompt,Baseline prompt
658644473b065d4c2abbe36ac1655918.pickle,Llama4-Scout,1,cloud,bicycle,pineapple,castle,microphone,carpet,neuron,fountain,sandwich,glacier,LLMs,66.92302096,89.59573977,Baseline prompt,Baseline prompt
f317fc6a5314142aad3e172bda37484a.pickle,Llama4-Scout,1,cloud,chair,river,guitar,cookie,mountain,library,pineapple,submarine,philosophy,LLMs,51.96417714,79.78941783,Baseline prompt,Baseline prompt
f5a9f91bd924fb795081c01c1e0802be.pickle,Llama4-Scout,1,cloud,chair,bacteria,piano,sandwich,galaxy,pineapple,bicycle,library,snowflake,LLMs,61.6050999,84.08498888,Baseline prompt,Baseline prompt
189b3df044893c06949e40105317675e.pickle,Llama4-Scout,1,cloud,chair,river,library,pineapple,bicycle,kitten,mountain,piano,sandwich,LLMs,58.23214992,83.17243213,Baseline prompt,Baseline prompt
6e24900d45c8b9723621f59c3c21343a.pickle,Llama4-Scout,1,cloud,chair,ocean,guitar,restaurant,snowflake,perfume,submarine,library,pineapple,LLMs,57.83196301,82.66503828,Baseline prompt,Baseline prompt
4bccfd9a9cf0efec84eb521a5286b728.pickle,Llama4-Scout,1,cloud,chair,river,library,piano,sandwich,storm,perfume,bicycle,galaxy,LLMs,52.64531684,80.46741388,Baseline prompt,Baseline prompt
4ce3123a59537b1fd32ca742658bef14.pickle,Llama4-Scout,1,cloud,chair,pineapple,microscope,lullaby,perfume,snowflake,restaurant,bicycle,canvas,LLMs,67.35788966,84.76659562,Baseline prompt,Baseline prompt
0effa9db07312957f6f9a8875159f130.pickle,Llama4-Scout,1,cloud,chair,pineapple,submarine,library,bicycle,mountain,perfume,guitar,restaurant,LLMs,57.46148074,82.00058607,Baseline prompt,Baseline prompt
c7c6ac9a46825d888273c7f4e86dab90.pickle,Llama4-Scout,1,cloud,chair,river,cookie,guitar,library,snowflake,kitten,perfume,submarine,LLMs,56.04058703,82.82307928,Baseline prompt,Baseline prompt
cb0c8015e2e89058a2c095207c7a925a.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,ocean,piano,snowflake,perfume,submarine,library,LLMs,58.42025809,80.61714748,Baseline prompt,Baseline prompt
da798bc865ff3981dcd505df06fb10ec.pickle,Llama4-Scout,1,cloud,chair,piano,sandwich,octopus,mountain,library,kitten,bicycle,perfume,LLMs,55.28556314,81.31102018,Baseline prompt,Baseline prompt
26a6412fcb81ed1bd7e346c82b726913.pickle,Llama4-Scout,1,cloud,chair,river,guitar,cookie,library,mountain,kitten,piano,onion,LLMs,51.96417714,79.78941783,Baseline prompt,Baseline prompt
f17d00d78b52d08d5e196236c10765e8.pickle,Llama4-Scout,1,cloud,guitar,restaurant,snowflake,perfume,lizard,pillow,bicycle,library,canvas,LLMs,62.1005342,83.07533484,Baseline prompt,Baseline prompt
ecf1eb739d8a26a7bac50ccecbc6f23e.pickle,Llama4-Scout,1,cloud,chair,ocean,smile,book,mountain,kitchen,guitar,flower,computer,LLMs,46.6747618,75.59213814,Baseline prompt,Baseline prompt
61ae592ea5eff2c6bb110be8242a3964.pickle,Llama4-Scout,1,cloud,bicycle,pineapple,guitar,snowflake,library,mitten,perfume,canyon,neuron,LLMs,63.38004606,85.22683723,Baseline prompt,Baseline prompt
163732568f30af9a381dd4a355db72ac.pickle,Llama4-Scout,1,cloud,guitar,pineapple,bicycle,pillow,river,library,kitten,sandwich,monument,LLMs,58.97925355,83.08759501,Baseline prompt,Baseline prompt
47a6be786ce31e10b2cc0abf53437d27.pickle,Llama4-Scout,1,cloud,chair,river,library,sandwich,bicycle,emotion,forest,piano,galaxy,LLMs,55.60226509,82.48984398,Baseline prompt,Baseline prompt
48aad53a21581a63733025a467bf3c4c.pickle,Llama4-Scout,1,cloud,chair,river,library,fungus,piano,sandwich,storm,necklace,galaxy,LLMs,59.08306759,84.24522257,Baseline prompt,Baseline prompt
823519d7185352dc40aa4cce91faef32.pickle,Llama4-Scout,1,cloud,guitar,library,mountain,ocean,pineapple,restaurant,shoe,universe,vortex,LLMs,52.58385193,79.10467529,Baseline prompt,Baseline prompt
f062b7444df0db953ee1293445da8836.pickle,Llama4-Scout,1,cloud,chair,river,smile,book,mountain,kitchen,guitar,pineapple,fridge,LLMs,47.60522626,76.79318532,Baseline prompt,Baseline prompt
e60102803bc146fc1e20bbff7196ffdd.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,LLMs,61.55122821,83.01834852,Baseline prompt,Baseline prompt
4a9dcd81b78c45503fb074d55ff0f5da.pickle,Llama4-Scout,1,cloud,guitar,restaurant,snowflake,perfume,submarine,pillow,lizard,stamp,library,LLMs,64.14858713,85.42949434,Baseline prompt,Baseline prompt
6b00893a83181dc640d9ba1bc6d8384e.pickle,Llama4-Scout,1,cloud,chair,river,library,guitar,pineapple,frost,diploma,anchor,fragrance,LLMs,56.21577747,83.79990334,Baseline prompt,Baseline prompt
10e5589c35c25c24b8d8c61dd7a0d25b.pickle,Llama4-Scout,1,cloud,chair,river,flower,computer,mountain,poem,kitchen,guitar,library,LLMs,51.09027121,77.50912422,Baseline prompt,Baseline prompt
b8f94ca59e0704cf3c8d05dbc0349bc1.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,LLMs,61.55122821,83.01834852,Baseline prompt,Baseline prompt
da2061ae8bea9873b927030c88228b30.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,perfume,snowflake,dictionary,guitar,restaurant,galaxy,LLMs,62.13295245,84.26758729,Baseline prompt,Baseline prompt
e2ccbb0b3d149c65c57067cee7082749.pickle,Llama4-Scout,1,cloud,guitar,restaurant,mountain,perfume,kitten,microscope,bicycle,pillow,dictionary,LLMs,62.83844325,86.03742335,Baseline prompt,Baseline prompt
1039a4b72759d901269889e29db04c5a.pickle,Llama4-Scout,1,cloud,guitar,restaurant,snowflake,perfume,submarine,kitten,locket,pineapple,galaxy,LLMs,65.17483628,86.63137007,Baseline prompt,Baseline prompt
cf47fcecaa6a275436c754ea94e54789.pickle,Llama4-Scout,1,cloud,chair,river,library,pizza,bicycle,forest,emotion,guitar,hospital,LLMs,51.31856596,77.86660259,Baseline prompt,Baseline prompt
f0fa39c4b8a61817d2c4c54b646953aa.pickle,Llama4-Scout,1,cloud,chair,river,guitar,pineapple,snowflake,library,kitten,perfume,submarine,LLMs,58.79131211,84.24058966,Baseline prompt,Baseline prompt
06a26a189931b7576363a7fc9f0bc547.pickle,Llama4-Scout,1,cloud,chair,restaurant,wave,pineapple,bicycle,library,pillow,volcano,microscope,LLMs,53.42658044,82.00827189,Baseline prompt,Baseline prompt
213a78c0d3a33d03c92fd724ba1221f5.pickle,Llama4-Scout,1,cloud,chair,bacteria,butterfly,piano,snowflake,perfume,submarine,restaurant,galaxy,LLMs,61.8594607,83.04457987,Baseline prompt,Baseline prompt
0b68876fb3ddd51dd17450770c658b40.pickle,Llama4-Scout,1,cloud,chair,river,piano,cookie,library,mountain,kitten,microscope,bouquet,LLMs,51.17645675,79.46730922,Baseline prompt,Baseline prompt
8d513f6da7d76a240057456748c849a5.pickle,Llama4-Scout,1,cloud,guitar,restaurant,snowflake,perfume,submarine,pineapple,locket,highway,philosophy,LLMs,64.33149207,85.60341233,Baseline prompt,Baseline prompt
9c26589c7083af9fd7bdb213760bd84d.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,kitten,harmonica,snowflake,perfume,submarine,library,LLMs,64.92461988,84.00775076,Baseline prompt,Baseline prompt
3225331db5677cc2a4117a5b0d3813db.pickle,Llama4-Scout,1,cloud,chair,pineapple,guitar,snowflake,perfume,fountain,bicycle,kitten,library,LLMs,60.88840658,81.08686456,Baseline prompt,Baseline prompt
539d7e98980700123e8ad1fb03cc1bbe.pickle,Llama4-Scout,1,cloud,chair,bacterium,melody,fence,cookie,mountain,poem,microscope,wallet,LLMs,61.54838862,85.56138078,Baseline prompt,Baseline prompt
52496cdd4ccf7895bbcbd56311c0350d.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,snowflake,perfume,lizard,harmonica,pillow,submarine,LLMs,61.94409712,82.49446769,Baseline prompt,Baseline prompt
3da4815bd72c2300800b2adf644469ff.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,perfume,snowflake,restaurant,pillow,lizard,symphony,LLMs,59.63674234,83.04691207,Baseline prompt,Baseline prompt
26479e1ba6879de0120166e03bb765bd.pickle,Llama4-Scout,1,cloud,chair,pasta,rabbit,guitar,mountain,poem,bicycle,perfume,library,LLMs,58.16416197,82.33664317,Baseline prompt,Baseline prompt
40eed91a91cd9de8d0f383c4e0dfa532.pickle,Llama4-Scout,1,cloud,chair,pineapple,microscope,bicycle,perfume,volcano,piano,snowflake,wallet,LLMs,64.50985903,85.05114371,Baseline prompt,Baseline prompt
0a47d743069b3daf91cffa87e4a55c0a.pickle,Llama4-Scout,1,cloud,chair,ocean,idea,sandwich,library,piano,rabbit,mountain,pencil,LLMs,48.79545136,77.33405462,Baseline prompt,Baseline prompt
0a51137ff93bed43b6be1442733aaf6e.pickle,Llama4-Scout,1,cloud,chair,bacteria,guitar,snowflake,perfume,submarine,pineapple,fountain,compass,LLMs,66.70648915,88.62909049,Baseline prompt,Baseline prompt
2b6f2e1200d3b0a8246188739cfcd30a.pickle,Llama4-Scout,1,cloud,guitar,snowflake,restaurant,perfume,submarine,kitten,library,canyon,pillow,LLMs,65.17483628,86.63137007,Baseline prompt,Baseline prompt
fd77124bbe3b19920d276c7395c26039.pickle,Llama4-Scout,1,cloud,bicycle,perfume,rabbit,piano,sandwich,forest,pillow,magnet,library,LLMs,59.84903862,82.22527448,Baseline prompt,Baseline prompt
267ae9f459a0207109cb8c9e6cb6b92d.pickle,Llama4-Scout,1,cloud,chair,ocean,library,guitar,recipe,glacier,perfume,spaceship,fungus,LLMs,55.98774255,81.71101671,Baseline prompt,Baseline prompt
0ff4f00a0a056417e509bf621b10a1dd.pickle,Llama4-Scout,1,cloud,chair,ocean,cookie,guitar,library,snowflake,perfume,submarine,philosophy,LLMs,54.27250766,80.81603365,Baseline prompt,Baseline prompt
56754b465cf9e18239ca0322681ca126.pickle,Llama4-Scout,1,cloud,chair,bacteria,pineapple,guitar,snowflake,perfume,submarine,library,pebble,LLMs,64.39141023,85.56774229,Baseline prompt,Baseline prompt
bc2db90830de6ac7fbb99ecf56c6e8c9.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,LLMs,61.55122821,83.01834852,Baseline prompt,Baseline prompt
4e1ad83d6112a35e55bf0842a9914ab2.pickle,Llama4-Scout,1,cloud,piano,sandwich,galaxy,kitten,bicycle,perfume,library,volcano,sock,LLMs,63.29426975,85.28826756,Baseline prompt,Baseline prompt
8b1cd1b151c3b174696e11527f7ee7ff.pickle,Llama4-Scout,1,cloud,piano,sandwich,kitten,mountain,library,perfume,bicycle,cookie,glacier,LLMs,59.94115911,83.62163606,Baseline prompt,Baseline prompt
eaf8d6bb62d0f5efefeb40cf50558a2c.pickle,Llama4-Scout,1,cloud,guitar,restaurant,fungus,castle,pillow,bicycle,ocean,library,sandwich,LLMs,62.19562199,84.1393314,Baseline prompt,Baseline prompt
3163596ad003556679c73019a658b75c.pickle,Llama4-Scout,1,cloud,guitar,restaurant,snowflake,perfume,submarine,pineapple,dictionary,pillow,galaxy,LLMs,64.33149207,85.60341233,Baseline prompt,Baseline prompt
5cc434733b52d2c4343368d7bed0aed8.pickle,Llama4-Scout,1,cloud,chair,pineapple,microscope,bicycle,snowflake,perfume,lizard,harmonica,pillow,LLMs,63.7443312,84.3223387,Baseline prompt,Baseline prompt
5141e09265901c1e4bd2979329c372b3.pickle,Llama4-Scout,1,cloud,guitar,snowflake,restaurant,fungus,pillow,bicycle,perfume,glacier,library,LLMs,64.07020149,85.19694606,Baseline prompt,Baseline prompt
0b9b7baf2b1ea42bbda53024dae75a3d.pickle,Llama4-Scout,1,cloud,chair,river,library,piano,sandwich,kitten,mountain,perfume,robot,LLMs,56.54111362,82.28736198,Baseline prompt,Baseline prompt
41c366b2e009ac03e613a4d38a7e6061.pickle,Llama4-Scout,1,cloud,chair,river,library,piano,sandwich,bicycle,mountain,perfume,fungus,LLMs,54.33121887,80.61150394,Baseline prompt,Baseline prompt
4c1e0dcb1fc1349bcf5a0fee41bd7579.pickle,Llama4-Scout,1,cloud,chair,river,guitar,cookie,library,storm,kitten,mountain,pillow,LLMs,52.30773739,81.18567202,Baseline prompt,Baseline prompt
72fb4067beb3935879ba7c991adda970.pickle,Llama4-Scout,1,cloud,chair,river,pineapple,guitar,snowflake,library,kitten,mountain,perfume,LLMs,58.79131211,84.24058966,Baseline prompt,Baseline prompt
6a530feaebd4006efadc8f5105f8156a.pickle,Llama4-Scout,1,cloud,chair,pineapple,bicycle,piano,snowflake,perfume,submarine,library,pebble,LLMs,61.55122821,83.01834852,Baseline prompt,Baseline prompt
56c13864a1c4c47a6239c7f625dc1544.pickle,Llama4-Scout,1,cloud,chair,ocean,library,piano,strawberry,mountain,envelope,bicycle,pillow,LLMs,51.6377502,77.76705635,Baseline prompt,Baseline prompt
ad30362f92b9d15cc8dd968f5925a453.pickle,Llama4-Scout,1,cloud,chair,river,library,piano,strawberry,bicycle,castle,microscope,cookie,LLMs,54.90093737,80.76598326,Baseline prompt,Baseline prompt
30551a21dbdddf53787ab2ae65483d0d.pickle,Llama4-Scout,1,cloud,guitar,restaurant,snowflake,perfume,submarine,pineapple,pillow,bicycle,library,LLMs,64.33149207,85.60341233,Baseline prompt,Baseline prompt
